DATE,TIME (UTC),Aircraft ID,No. A/C,TYPE A/C,ALT,MAJOR CITY,COLOR,Injury Reported,CITY,STATE
8-Aug-12,0430,VRD337,1,A320,2500,LAX,Green,NO,Los Angeles,California
8-Aug-12,0440,N734TK,1,C172,5500,CLL,Blue,NO,College Station,Texas
8-Aug-12,0454,SWA1028,1,B733,6000,SLC,Green,NO,Salt Lake City,Utah
8-Aug-12,0540,MERCYAIR,1,EC45,UNKN,RIV,Green,NO,Riverside,California
8-Aug-12,0652,FIREBIRD5,1,A109,2000,DVT,Blue,NO,Phoenix,Arizona
9-Aug-12,0102,CHQ6123,1,E145,3000,PIT,Green,NO,Pittsburgh,Pennsylvania
9-Aug-12,0114,N224RH,1,R44,900,MYR,Green,NO,Myrtle Beach ,South Carolina
9-Aug-12,0117,CTL102,1,AC50,5000,HTS,Green,NO,Huntington,West Virginia
9-Aug-12,0130,TRS1893,1,B737,6500,CAK,Green,NO,Akron,Ohio
9-Aug-12,0334,AAL1437,1,MD82,10000,DFW,Green,NO,Dallas-Fort Worth,Texas
9-Aug-12,0337,LN760AF,1,S76,2500,SUZ,Green,NO,Benton,Arkansas
9-Aug-12,0415,PERTRO ,1,EURT,6700,ABQ,Green,NO,Albuquerque,New Mexico
9-Aug-12,0425,UAL1638,1,B739,500,BOS,Green,NO,Boston,Massachusetts
9-Aug-12,0525,EAGLE6,1,Helo,500,OAK,Green,NO,Oakland,California
9-Aug-12,0837,BAD361,1,MU2,3500,DPA,Green,NO,Chicago,Illinois
9-Aug-12,1021,UPS856,1,B752,7000,PHX,Green,NO,Phoenix,Arizona
10-Aug-12,0110,LIFELINE1,1,S76,3000,HAR,Green,NO,Harrisburg,Pennsylvania
10-Aug-12,0115,JIA560,1,CRJ2,4000,CLT,Green,NO,Charlotte,North Carolina
10-Aug-12,0123,ASQ4680,1,E45X,4000,CLT,Green,NO,Charlotte,North Carolina
10-Aug-12,0127,AWI3641,1,CRJ2,4000,CLT,Green,NO,Charlotte,North Carolina
10-Aug-12,0147,AWI3591,1,CRJ2,3000,PIT,Green,NO,Pittsburgh,Pennsylvania
10-Aug-12,0225,NKS126,1,A320,4000,MYR,Green,NO,Myrtle Beach ,South Carolina
10-Aug-12,0229,ABX921,1,B763,300,HRL,Yellow/White,NO,Harlingen,Texas
10-Aug-12,0320,SIERRA4,1,C206,4400,GTF,Green,NO,Great Falls,Montana
10-Aug-12,0405,SWA128,1,B737,6000,HOU,Green,NO,Houston,Texas
11-Aug-12,0148,N704DR,1,SR22,9000,FAY,Green,NO,Fayetteville,North Carolina
11-Aug-12,0152,TRS51,1,B712,2500,BAL,Green,NO,Baltimore,Maryland
11-Aug-12,0155,LF3,1,B06,1500,MOB,UNKN,NO,Mobile,Alabama
11-Aug-12,0233,SWA1999,1,B737,12000,BHM,Green,NO,Birmingham,Alabama
11-Aug-12,0506,GASSR17,1,K35E,20000,TXK,Green,NO,Texarkana,Arkansas
11-Aug-12,0509,CADDO87,1,C172,20000,TXK,Green,NO,Texarkana,Arkansas
11-Aug-12,0539,SWA799,1,B737,UNKN,SNA,Green,NO,Santa Ana,California
12-Aug-12,0046,SWA1682,1,B737,8000,RDU,Green,NO,Raleigh-Durham,North Carolina
12-Aug-12,0137,JBU528,1,A320,7000,MCO,Green,NO,Orlando,Florida
12-Aug-12,0155,EGF4049,1,E145,3000,PIT,Green,NO,Pittsburgh,Pennsylvania
12-Aug-12,0215,AAL346,1,MD83,FL180,PIT,Green,NO,Pittsburgh,Pennsylvania
12-Aug-12,0220,ASQ5409,1,CRJ2,7000,HMV,Green,NO,Holston Mountain,Tennessee
12-Aug-12,0230,NKS126,1,A319,2500,MYR,Green,NO,Myrtle Beach ,South Carolina
12-Aug-12,0236,AWI3587,1,CRJ2,3000,ORF,Green,NO,Norfolk,Virginia
12-Aug-12,0240,AAY9866,1,MD83,6000,LAS,Green,NO,Las Vegas,Nevada
12-Aug-12,0250, AWI3620 ,1 , CRJ2 ,3700, ELM , Green , NO , Elmira , New York 
12-Aug-12,0329,EGF3752,1,CRJ7,UNKN,ORD,Green,NO,Chicago,Illinois
12-Aug-12,0354,PDT4217,1,DH8A,5000,LNS,Green,NO,Lancaster,Pennsylvania
12-Aug-12,0429,UAL271,1,A320,3800,ORD,Green,NO,Chicago,Illinois
12-Aug-12,0600,IDAHO14,1,C172,3500,PDX,Green,NO,Portland,Oregon
12-Aug-12,0601,OMAHA1AM,1,AS350,8000,OLS,Green,NO,Nogales,Arizona
13-Aug-12,0122,PDT4180,1,DH8D,UNKN,CHO,Green,NO,Charlottesville,Virginia
13-Aug-12,0215,UAL1692,1,B753,4000,ORL,Green,NO,Orlando,Florida
13-Aug-12,0215,JBU43,1,A320,3500,ORL,Green,NO,Orlando,Florida
13-Aug-12,0311,AWI3917,1,CRJ2,6000,MXE,Green,NO,Modena,Pennsylvania
13-Aug-12,0404,SWA1093,1,B737,7000,ABQ,Green,NO,Albuquerque,New Mexico
13-Aug-12,0410,SWA265,1,B737,6000,SLI,Green,NO,Los Alamitos,California
13-Aug-12,0503,UAL220,1,B752,FL220,SNA,Green,NO,Santa Ana,California
13-Aug-12,0507,N486CM,1,C172,4000,3GV,Green,NO,Grain Valley,Missouri
13-Aug-12,0537,SWA2873,1,B737,11000,ONT,Green,NO,Ontario,California
14-Aug-12,0102,BEWR11,1,C130,1700,MYR,Green,NO,Myrtle Beach ,South Carolina
14-Aug-12,0118,TCF5950,1,E170,7000,RBV,Green,NO,Robbinsville,New Jersey
14-Aug-12,0139,SWA1093,1,B737,3000,ORD,Green,NO,Chicago,Illinois
14-Aug-12,0141,JIA450,1,CRJ2,600,ILM,Green,NO,Wilmington,North Carolina
14-Aug-12,0142,EGF2896,1,E145,5000,DFW,Green,NO,Dallas-Fort Worth,Texas
14-Aug-12,0225,CHQ5096,1,E135,5000,ORD,Green,NO,Chicago,Illinois
14-Aug-12,0254,NKS126,1,A320,8700,MYR,Green,NO,Myrtle Beach ,South Carolina
14-Aug-12,0455,ASQ815T,1,E45X,4000,GSO,Green,NO,Greensboro,North Carolina
14-Aug-12,0458,N541DS,1,DA40,1000,SIE,Green,NO,Sea Isle,New Jersey
15-Aug-12,0406,N906ER,1,DA42,1600,DAB,Green,NO,Daytona Beach,Florida
15-Aug-12,0408,LN20TN,1,PAY2,7500,RNO,Green,NO,Reno,Nevada
15-Aug-12,0412,DAL940,1,MD90,6200,MCI,Green,NO,Kansas City,Missouri
15-Aug-12,0425,ARROW70,1,C130,1500,LRF,Green,NO,Jacksonville,Arkansas
15-Aug-12,0426,EGF3064,1,E135,7000,SLI,Green,NO,Los Alamitos,California
15-Aug-12,0428,AAL254,1,B752,700,SLI,Green,NO,Los Alamitos,California
15-Aug-12,0439,JBU407,1,A320,6000,PHX,Green,NO,Phoenix,Arizona
15-Aug-12,0442,SWA464,1,B737,11000,RNO,Green,NO,Reno,Nevada
15-Aug-12,1110,UAl522,1,B762,4000,IAH,Green,NO,Houston,Texas
16-Aug-12,0058,STEEL64,1,K35R,2600,PIT,Green,NO,Pittsburgh,Pennsylvania
16-Aug-12,0109,SIL4070,1,B190,400,DJB,Green,NO,Cleveland,Ohio
16-Aug-12,0118,N7876N,1,C172,2000,EMI,Green,NO,Westminster,Maryland
16-Aug-12,0145,ABX921,1,B762,11000,MFE,Green,NO,McAllen,Texas
16-Aug-12,0150,N467CS,1,C212,6500,RIC,Green,NO,Richmond,Virginia
16-Aug-12,0158,FLG4373,1,CRJ2,3000,PVD,Green,NO,Providence,Rhode Island
16-Aug-12,0159,ASQ6034,1,E45X,15000,TYS,Green,NO,Knoxville,Tennessee
16-Aug-12,0204,SWA1015,1,B737,3500,BAL,Green,NO,Baltimore,Maryland
16-Aug-12,0237,ASQ5957,1,E145,10000,RID,Green,NO,Richmond,Indiana
16-Aug-12,0250,DAL865,1,A319,4000,LGA,Green,NO,New York,New York
16-Aug-12,0250,N467CS,1,C212,6500,RIC,Green,NO,Richmond,Virginia
16-Aug-12,0318,N97WC,1,BE20,6000,LGB,Green,NO,Long Beach,California
16-Aug-12,0326,SWA1796,1,B737,4000,TUL,Green,NO,Tulsa,Oklahoma
16-Aug-12,0328,ASQ6129,1,E45X,2200,ORD,Green,NO,Chicago,Illinois
16-Aug-12,0605,METRO5,1,MD52,2300,LAS,Green,NO,Las Vegas,Nevada
16-Aug-12,2110,JIA560,1,CRJ2,3000,CLT,Green,*NO,Charlotte,North Carolina
17-Aug-12,0030,UPS1139,1,B752,10000,PHL,Green,NO,Philadelphia,Pennsylvania
17-Aug-12,0105,N448QS,1,GLF4,3000,PHL,Green,NO,Philadelphia,Pennsylvania
17-Aug-12,0136,UCA5000,1,DH8B,4000,PTK,Green,NO,Pontiac,Michigan
17-Aug-12,0207,N444KD,1,R44,UNKN,TUL,Green,NO,Tulsa,Oklahoma
17-Aug-12,0210,AWI3795,1,CRJ2,4000,CLT,Green,NO,Charlotte,North Carolina
17-Aug-12,0211,TRS432,1,B712,4000,CLT,Green,NO,Charlotte,North Carolina
17-Aug-12,0240,AWI3773,1,CRJ2,FL250,ELZ,Green,NO,Wellsville,New York
17-Aug-12,0320,EGF4088,1,E145,1500,FAR,Green,NO,Fargo,North Dakota
17-Aug-12,0328,NKS268,1,A319,7000,ACY,Green,NO,Atlantic City,New Jersey
17-Aug-12,0700,JBU777,1,A320,4500,LAS,Green,NO,Las Vegas,Nevada
17-Aug-12,1135,UPS892,1,A306,4200,LAS,Green,NO,Las Vegas,Nevada
18-Aug-12,0110,JIA522,1,CRJ2,11000,CLT,White,NO,Charlotte,North Carolina
18-Aug-12,0151,SKW709G,1,CRJ2,11000,COS,Red,NO,Colorado Springs,Colorado
18-Aug-12,0209,DAL1903,1,MD88,4000,ASH,Green,NO,Nashua,New Hampshire
18-Aug-12,0219,UAL302,1,A319,4000,ALB,Green,NO,Albany,New York
18-Aug-12,0225,DAL1766,1,MD88,15000,JXN,Green,NO,Jackson ,Michigan
18-Aug-12,0235,N370G,1,C172,2300,DPA,Green,NO,Chicago,Illinois
18-Aug-12,0237,LOF3336,1,E145,3000,MDT,Green,NO,Harrisburg,Pennsylvania
18-Aug-12,0244,AAL512P,1,MD83,2500,DFW,Blue,NO,Dallas-Fort Worth,Texas
18-Aug-12,0300,ASQ4156,1,E145,12000,19TE,Green,NO,Conroe,Texas
18-Aug-12,0333,N1502E,1,C172,3500,TDZ,Red,NO,Toledo,Ohio
18-Aug-12,0341,UAL1041,1,B739,2500,EWR,Green,NO,Newark,New Jersey
18-Aug-12,0342,SWA129,1,B737,10000,SFO,Green,NO,San Francisco,California
18-Aug-12,0345,HPD74F,1,UNKN,800,HOU,Green,NO,Houston,Texas
18-Aug-12,0345,SWA915,1,B738,2500,PDX,Green,NO,Portland,Oregon
18-Aug-12,0408,N89CE,1,F2TH,5400,LAS,Green,NO,Las Vegas,Nevada
18-Aug-12,0415,N885EW,1,SR22,500,CRG,Green,NO,Jacksonville,Florida
18-Aug-12,0500,QXE358,1,DH8D,4000,GEG,Green,NO,Spokane ,Washington
18-Aug-12,0607,UAL258,1,B752,1800,ORD,Green,NO,Chicago,Illinois
18-Aug-12,0645,UAL1722,1,B738,3500,PDX,Green,NO,Portland,Oregon
19-Aug-12,0030,CHQ6114,1,E145,2000,LGA,Green,NO,New York,New York
19-Aug-12,0142,ASQ4598,1,E45X,1800,IAH,Green,NO,Houston,Texas
19-Aug-12,0143,AWE275,1,A320,3000,IAH,Green,NO,Houston,Texas
19-Aug-12,0235,SKW895L,1,CRJ7,10000,ORD,Green,NO,Chicago,Illinois
19-Aug-12,0438,N7557Q,1,C421,5000,SKF,Green,NO,San Antonio,Texas
19-Aug-12,0938,DAL2224,1,B752,10500,ARB,Green,NO,Ann Arbor,Michigan
20-Aug-12,0035,SWA1074,1,B737,11000,RDU,Green,NO,Raleigh-Durham,North Carolina
20-Aug-12,0224,UAL1464,1,B739,2000,CLE,Green,NO,Cleveland,Ohio
20-Aug-12,0228,GJS6301,1,CRJ7,4000,DTW,Green,NO,Detroit,Michigan
20-Aug-12,0400,LIFEFLT2,1,B407,2300,PDX,Green,NO,Portland,Oregon
20-Aug-12,0535,N30265,1,C162,3500,PDX,Green,NO,Portland,Oregon
20-Aug-12,0545,JIA303,1,CRJ2,4000,CVG,Green,NO,Covington,Kentucky
21-Aug-12,0013,N998TS,1,C550,1000,TTN,Green,NO,Trenton,New Jersey
21-Aug-12,0026,SCX8800,1,B737,12000,CCC,Green,NO,Calverton,New York
21-Aug-12,0042,ASQ5993,1,E145,10000,AML,Green,NO,Herndon,Virginia
21-Aug-12,0115,AWI3709,1,CRJ2,3000,PHL,Green,NO,Philadelphia,Pennsylvania
21-Aug-12,0119,UNKN,1,UNKN,3000,LGA,Green,NO,New York,New York
21-Aug-12,0120,UAL1253,1,B737,6000,EWR,Green,NO,Newark,New Jersey
21-Aug-12,0151,JIA416,1,CRJ2,2500,CLT,Green,NO,Charlotte,North Carolina
21-Aug-12,0151,REGAL23,1,K35R,8000,RDU,Green,NO,Raleigh-Durham,North Carolina
21-Aug-12,0215,C6554,1,AS65,5000,ISO,Green,NO,Kinston,North Carolina
21-Aug-12,0330,RPA3146,1,E170,9500,PIT,Green,NO,Pittsburgh,Pennsylvania
21-Aug-12,0353,N98923,1,C172,25,DCA,Green,NO,Washington,District of Columbia
21-Aug-12,0443,FDX1610,1,DC10,7000,IND,Green,NO,Indianapolis,Indiana
21-Aug-12,0650,ASA300,1,B737,8000,SFO,Green,NO,San Francisco,California
21-Aug-12,1030,UPS844,1,A306,FL180,SLC,Green,NO,Salt Lake City,Utah
22-Aug-12,0107,N8223T,1,PA28,3000,RMN,Red and Green,NO,Stafford,Virginia
22-Aug-12,0128,CPZ5778,1,E170,2000,MDW,Green,NO,Chicago,Illinois
22-Aug-12,0137,DAL1410,1,MD90,4000,DTW,Green,NO,Detroit,Michigan
22-Aug-12,0152,LOF3389,1,E145,7000,ORD,Green,NO,Chicago,Illinois
22-Aug-12,0221,RPA3314,1,E170,11000,BVT,Green,NO,Lafayette,Indiana
22-Aug-12,0230,ASQ3263,1,E145,2000,PHL,Green,NO,Philadelphia,Pennsylvania
22-Aug-12,0230,JBU436,1,A320,5000,HFD,Green,NO,Hartford,Connecticut
23-Aug-12,0035,N907MM,1,SR22,1000,ACY,Green,NO,Atlantic City,New Jersey
23-Aug-12,0046,AMF6603,1,SW4,3000,MIA,Green,NO,Miami,Florida
23-Aug-12,0110,UCA4802,1,DH8B,4000,HAR,Green,NO,Harrisburg,Pennsylvania
23-Aug-12,0117,N5353K,1,C172,3000,5CT4,Green,NO,Norwalk,Connecticut
23-Aug-12,0118,USC250,1,BE58,2500,PHL,Green,NO,Philadelphia,Pennsylvania
23-Aug-12,0147,UAL1426,1,B738,4000,IAH,Green,NO,Houston,Texas
23-Aug-12,0251,N352W,1,SR22,4400,DAL,Green,NO,Dallas,Texas
23-Aug-12,0255,EGF3413,1,E145,14000,HCH,Green,NO,Crossville,Tennessee
23-Aug-12,0347,TCF5998,1,E170,3000,LGA,Green,NO,New York,New York
23-Aug-12,0423,UAL366,1,B752,7000,SMO,Green,NO,Santa Monica,California
23-Aug-12,0425,SWA4023,1,B737,2500,BUR,Green,NO,Burbank, California
23-Aug-12,0455,SWA144,1,B737,4000,CRQ,Green,NO,Carlsbad,California
23-Aug-12,0459,HAl2,1,A332,7000,SMO,Green,NO,Santa Monica,California
23-Aug-12,0611,SKW540R,1,CRJ2,6000,PSC,Green,NO,Pasco,Washington
23-Aug-12,0826,UAL1806,1,B738,13000,SJC,Green,NO,San Jose,California
24-Aug-12,0014,CPZ5753,1,E170,4500,LGA,Green,NO,New York,New York
24-Aug-12,0015,AWI4090,1,CRJ2,4000,PWM,Green,*NO,Portland,Maine
24-Aug-12,0029,C6517,1,HH65,1200,OXB,Green,NO,Ocean City,Maryland
24-Aug-12,0039,N4601D                                                                                                                                    ,1,C172,1800,LNS,Green,NO,Lancaster ,Pennsylvania
24-Aug-12,0105,MEDFLT28,1,BE9L,3000,GSP,Green,NO,Greer,South Carolina
24-Aug-12,0112,DAL1237,1,MD88,800,CAE,Green,NO,Columbia,South Carolina
24-Aug-12,0142,AAY436,1,MD83,2500,PIA,Green,NO,Peoria,Illinois
24-Aug-12,0236,ASQ4423,1,E145,2500,OK93,UNKN,NO,Sollinsville,Oklahoma
24-Aug-12,0242,N686AB,1,LJ31,1800,FLL,Green,NO,Fort Lauderdale,Florida
24-Aug-12,0244,TCF5975,1,E170,3000,PIT,Green,NO,Pittsburgh,Pennsylvania
24-Aug-12,0246,SWA2514,1,B737,7000,SAT,Green,NO,San Antonio,Texas
24-Aug-12,0253,AMF1989,1,B190,6000,SAT,Green,NO,San Antonio,Texas
24-Aug-12,0311,SkW5548,1,CRJ2,15000,DEN,Green,NO,Denver,Colorado
24-Aug-12,0430,FDX1612,1,DC10,7000,IND,Green,NO,Indianapolis,Indiana
24-Aug-12,0500,VRD210,1,A320,7000,ORD,Green,NO,Chicago,Illinois
24-Aug-12,0838,BAD361,1,MU2,3000,DPA,Green,NO,Chicago,Illinois
25-Aug-12,0024,N48ZA,1,B407,1500,LGA,White,NO,New York,New York
25-Aug-12,0120,TRS215,1,B712,10000,ATL,Green,NO,Atlanta,Georgia
25-Aug-12,0142,TRS763,1,B712,9900,BAL,Green,NO,Baltimore,Maryland
25-Aug-12,0327,UAL1560,1,B738,8000,PHL,Green,NO,Philadelphia,Pennsylvania
25-Aug-12,0329,AAL1817,1,B738,6000,MIA,Green,NO,Miami,Florida
25-Aug-12,0330,PD1,1,B06,700,PNE,Green,NO,Philadelphia,Pennsylvania
25-Aug-12,0333,TRS763,1,B712,9900,BWI,Green,NO,Baltimore,Maryland
25-Aug-12,0424,UPS1083,1,B762,9000,SDF,Green,NO,Louisville,Kentucky
25-Aug-12,0449,LN15,1,B06,1500,CVG,Green,NO,Covington,Kentucky
25-Aug-12,0710,SV93,1,A119,3000,LAS,Green,NO,Las Vegas,Nevada
25-Aug-12,0720,N436SA,1,C310,3000,POM,Green,NO,Pomona,California
25-Aug-12,0722,UAl1587,1,B738,FL230,SAC,Green,NO,Sacramento,California
25-Aug-12,0723,CTA302,1,C402,4500,PHX,Green,NO,Phoenix,Arizona
25-Aug-12,0726,UPS301,1,A306,7000,SDF,Red,NO,Louisville,Kentucky
26-Aug-12,0024,ASQ4543,1,E145,6000,EWR,Green,NO,Newark,New Jersey
26-Aug-12,0100,UAL774,1,A320,2000,RIC,Green,NO,Richmond,Virginia
26-Aug-12,0125,ASQ4294,1,E145,4000,EWR,Green,NO,Newark,New Jersey
26-Aug-12,0213,UCA4830,1,DH8BH,6000,BGM,UNKN,NO,Binghamton,New York
26-Aug-12,0439,SKW544A,1,CRJ2,2300,BUR,UNKN,NO,Burbank,California
26-Aug-12,0441,DAL245,1,B738,3600,PHX,Green,NO,Phoenix,Arizona
26-Aug-12,0443,LIFEGUARD,1,UNKN,1500,FAT,Green,NO,Fresno,California
26-Aug-12,0451,LN991AL,1,LJ31,1500,FXE,Green,NO,Fort Lauderdale,Florida
26-Aug-12,0453,SWA915,1,B737,5500,PDX,Green,NO,Portland,Oregon
26-Aug-12,0455,N646,1,PA20,2000,ASD,Blue,NO,Slidell,Louisiana
26-Aug-12,0504,N473AE,1,EC35,2000,LEX,Green,NO,Lexington,Kentucky
26-Aug-12,0826,AAL794,1,MD88,7000,ORD,Green,NO,Chicago,Illinois
26-Aug-12,0949,ASA859,1,B738,9500,HNL,Green,NO,Honolulu,Hawaii
26-Aug-12,1010,ASQ5290,1,CRJ2,8000,ABY,Green,NO,Albany ,Georgia
27-Aug-12,0344,AWI3875,1,CRJ2,600,CAE,Green,NO,Columbia,South Carolina
27-Aug-12,0409,ASQ6046,1,E145,4000,SCH,Green,NO,Schenectady,New York
27-Aug-12,0411,AAL1604,1,MD83,3500,LIT,Green,NO,Little Rock,Arkansas
27-Aug-12,0413,RCH474,1,C17,7000,PHL,Green,NO,Philadelphia,Pennsylvania
27-Aug-12,0415,RPA3197,1,E170,10000,GSO,Green,NO,Greensboro,North Carolina
27-Aug-12,0856,UAL576,1,A320,2000,PDX,Green,NO,Portland,Oregon
27-Aug-12,0900,SWA3397,1,B737,UNKN,SNA,Green,NO,Santa Ana,California
28-Aug-12,0020,RODD99,1,CEF,3000,CEF,Green,NO,Springfield/Chicopee,Massachusetts
28-Aug-12,0153,SKW4506,1,MLI,3000,MLI,Green,NO,Moline,Illinois
28-Aug-12,0207,G24513,1,ISP,1200,ISP,Green,NO,Islip,New York
28-Aug-12,0210,GTX256,1,ADS,3000,ADS,Green,NO,Dallas,Texas
28-Aug-12,0302,LANER10,1,CRG,2000,CRG,Green,NO,Jacksonville,Florida
28-Aug-12,0302,SKW544A,1,BUR,2500,BUR,Green,NO,Burbank,California
28-Aug-12,0418,N2233C,1,PA28,2000,EMT,Green,NO,El Monte,California
28-Aug-12,0420,LOF3337,1,E145,6000,OOD,Green,NO,Woodstown,New Jersey
28-Aug-12,0422,AWI3866,1,CRJ2,3000,TEB,Green,NO,Teterboro,New Jersey
28-Aug-12,0424,SWA564,1,B735,400,ELP,Green,NO,El Paso,Texas
28-Aug-12,0809,N69061,1,C152,3000,PDX,Green,NO,Portland,Oregon
28-Aug-12,0810,FLX751,1,C210,3600,OMA,Green,NO,Omaha,Nebraska
28-Aug-12,0813,EMD23,1,BE20,5500,GCK,Green,NO,Garden City,Kansas
29-Aug-12,0118,SWA1745,1,B733,3000,ADS,Green,NO,Dallas,Texas
29-Aug-12,0139,NKS350,1,A319,7000,MYR,Green,NO,Myrtle Beach ,South Carolina
29-Aug-12,0240,FDX1276,1,DC10,FL230,RBV,Green,NO,Robbinsville,New Jersey
29-Aug-12,0302,UPS1139,1,B752,4000,PHL,Green,NO,Philadelphia,Pennsylvania
29-Aug-12,0302,ACA345,1,E170,4000,PHL,Green,NO,Philadelphia,Pennsylvania
29-Aug-12,0330,ACA552,1,E190,3000,SMO,Green,NO,Santa Monica,California
29-Aug-12,0345,N1193L,1,AA5,6500,ONT,Green,NO,Ontario,California
29-Aug-12,0345,JIA2559,1,CRJ2,4000,CHA,Green,NO,Chattanooga,Tennessee
29-Aug-12,0513,HAL2,1,A332,10000,74L,Green,NO,Malibu,California
29-Aug-12,0520,FDX1682,1,B752,10000,BMG,Green,NO,Bloomington,Indiana
29-Aug-12,0641,UAL1687,1,B739,2200,SAN,Green,NO,San Diego,California
30-Aug-12,0041,N780XJ,1,C750,4000,SBJ,White,NO,Solberg,New Jersey
30-Aug-12,0045,CPZ5721,1,E170,3500,DTW,Red,NO,Detroit,Michigan
30-Aug-12,0105,DAL1237,1,MD88,12000,AIK,Green,NO,Aiken,South Carolina
30-Aug-12,0107,DAL2190,1,MD88,4000,LGA,Green,NO,New York,New York
30-Aug-12,0157,JIA562,1,CRJ2,4000,CLT,Green,NO,Charlotte ,South Carolina
30-Aug-12,0238,ASQ5853,1,E145,2000,FAR,Green,NO,Fargo,North Dakota
30-Aug-12,0255,N1215M,1,C210,2400,FAR,Green,NO,Fargo,North Dakota
30-Aug-12,0334,ASH2831,1,CRJ9,7000,TUS,Green,NO,Tucson,Arizona
30-Aug-12,0347,N5114Z,1,C172,5500,HTL,Green,NO,Houghton Lake,Michigan
30-Aug-12,0425,FFT571,1,A319,FL190,PVU,Green,NO,Provo,Utah
30-Aug-12,0440,SKW5468,1,CRJ2,11000,SFO,Green,NO,San Francisco,California
30-Aug-12,0537,OMAHA84A,1,AS50,3200,TUS,Green,NO,Tucson,Arizona
30-Aug-12,1125,WTV32,1,PA32,5800,CPR,UNKN,NO,Casper,Wyoming
31-Aug-12,0032,CHOPR5,1,B06,1000,EWR,Green,NO,Newark,New Jersey
31-Aug-12,0128,SkW4773,1,CRJ2,3000,TVC,Green,NO,Traverse City,Michigan
31-Aug-12,0205,SWA56,1,B733,4000,DAL,Green,NO,Dallas,Texas
31-Aug-12,0210,PDT4139,1,DH8A,9000,MIP,Green,NO,Milton,Pennsylvania
31-Aug-12,0240,AAL22,1,B762,13000,JFK,Green,NO,New York,New York
31-Aug-12,0245,AAL1088,1,B738,15000,DFW,Green,NO,Dallas-Fort Worth,Texas
31-Aug-12,0245,EGF3372,1,E145,17000,DFW,Green,NO,Dallas-Fort Worth,Texas
31-Aug-12,0312,UAL1246,1,B739,4500,MMU,Green,NO,Morristown,New Jersey
31-Aug-12,0330,N125LR,1,LJ55,1800,VNY,Purple,NO,Van Nuys, California
31-Aug-12,0334,EGF3082,1,E135,1800,SAN,Green,NO,San Diego,California
31-Aug-12,0336,ASA494,1,B734,1800,SAN,Green,NO,San Diego,California
31-Aug-12,0418,SKW5478,1,CRJ2,8000,BDN,Green,NO,Bend,Oregon
31-Aug-12,0437,SWA3590,1,B737,2000,BUR,Green,NO,Burbank,California
31-Aug-12,0552,ASH23,1,CRJ2,2000,HNL,Green,NO,Honolulu,Hawaii
31-Aug-12,0655,FLX753,1,C210,6000,MHK,Green,NO,Manhattan, Kansas
31-Aug-12,1248,CTA307,1,C208,4500,LAS,Green,NO,Las Vegas,Nevada
1-Sep-12,0056,PDT4368,1,DH8C,9000,INT,Green,NO,Winston Salem,North Carolina
1-Sep-12,0103,ASQ3259,1,E145,16700,THV,Green,NO,York ,Pennsylvania
1-Sep-12,0140,AWE1760,1,A320,FL250,ACY,Green,NO,Atlantic City,New Jersey
1-Sep-12,0331,N870H,1,B206,1400,CMA,Green,NO,Camarillo,California
1-Sep-12,0350,CHP21,1,C206,3000,SMF,Green,NO,Sacramento,California
1-Sep-12,0355,EJA640,1,C560,4800,DAL,Green,NO,Dallas,Texas
1-Sep-12,0514,VRD1916,1,A320,8000,LAS,Green,*NO,Las Vegas,Nevada
1-Sep-12,0632,METRO2,1,H500,500,LAS,Green,NO,Las Vegas,Nevada
1-Sep-12,0913,HAL515,1,B712,1500,HNL,Green,NO,Honolulu,Hawaii
1-Sep-12,0915,HAL324,1,B712,5200,HNL,Green,NO,Honolulu,Hawaii
1-Sep-12,2345,RPA3135,1,E170,2500,CLT,White,NO,Charlotte,North Carolina
2-Sep-12,0026,UAL1552,1,B738,700,IAD,Green,NO,Washington,District of Columbia
2-Sep-12,0110,JIA254,1,CRJ9,6500,CLT,Green,NO,Charlotte,North Carolina
2-Sep-12,0218,SWA2777,1,B737,2000,MDW,Green,NO,Chicago,Illinois
2-Sep-12,0239,SWA263,1,B737,7000,SLC,White,NO,Salt Lake City, Utah
2-Sep-12,0240,TCF3538,1,E170,7000,SLC,White,NO,Salt Lake City,Utah
2-Sep-12,0244,LN877CR,1,UH1,2000,GRB,Green,NO,Green Bay,Wisconsin
2-Sep-12,0405,CHQ3017,1,E145,3000,DTW,Green,NO,Detroit,Michigan
2-Sep-12,0420,N150DD,1,C150,4500,RMN,Green,NO,Stafford,Virginia
2-Sep-12,0501,AIR1,1,UNKN,1600,LEX,Green,NO,Lexington,Kentucky
2-Sep-12,0524,CHP43,1,C206,5000,CZQ,Green,NO,Fresno,California
2-Sep-12,0620,SCX8610,1,B738,10000,GRR,Green,NO,Grand Rapids,Michigan
3-Sep-12,0030,RPA3125,1,E170,6000,CLT,Green,NO,Charlotte,North Carolina
3-Sep-12,0320,N1279M,1,C182,7300,BJC,White,NO,Denver,Colorado
3-Sep-12,0406,AAL1942,1,B737,3000,ATL,Green,NO,Atlanta,Georgia
3-Sep-12,0420,N327LS,1,C172,7000,ABQ,Green,NO,Albuquerque,New Mexico
3-Sep-12,0425,JBU472,1,A320,13000,SJC,Green,NO,San Jose,California
3-Sep-12,0615,MKU101,1,DH8A,1000,HLI,Green,NO,Lihue,Hawaii
3-Sep-12,0618,UAl912,1,B752,FL190,SLI,Green,NO,Seal Beach,California
